0,1,0,0
0.00010001,2,0,0
0.00020002,2.04,0,3.84
0.00030003,2.08,0,9.36
0.00040004,2.18,0,20.76
0.00050005,2.33,0,34.11
0.00060006,2.41,0,46.19
0.00070007,2.51,0,60.99
0.00080008,2.63,0,75.31
0.00090009,2.82,0,88.76
0.0010001,2.91,0,106.19
0.00110011,3.01,0,132.99
0.00120012,3.07,0,148.51
0.00130013,3.11,0,165.79
0.00140014,3.24,0,194.24
0.00150015,3.34,0,220.44
0.00160016,3.42,0,252.36
0.00170017,3.48,0,284.96
0.00180018,3.57,0,316.51
0.00190019,3.72,0,366.16
0.0020002,3.81,0,413.39
0.00210021,3.93,0,460.51
0.00220022,4.05,0,488.75
0.00230023,4.13,0,529.31
0.00240024,4.19,0,577.39
0.00250025,4.28,0,618.16
0.00260026,4.33,0,664.11
0.00270027,4.38,0,711.56
0.00280028,4.44,0,758.64
0.00290029,4.55,0,812.75
0.0030003,4.64,0,869.04
0.00310031,4.7,0,945
0.00320032,4.79,0,1020.59
0.00330033,4.89,0,1083.79
0.00340034,5.01,0,1136.99
0.00350035,5.12,0,1214.56
0.00360036,5.2,0,1300
0.00370037,5.28,0,1374.16
0.00380038,5.33,0,1462.11
0.00390039,5.43,0,1552.51
0.0040004,5.54,0,1630.84
0.00410041,5.59,0,1726.19
0.00420042,5.65,0,1828.75
0.00430043,5.73,0,1925.71
0.00440044,5.83,0,2038.11
0.00450045,5.87,0,2147.31
0.00460046,5.95,0,2274.75
0.00470047,6.07,0,2384.51
0.00480048,6.13,0,2501.31
0.00490049,6.19,0,2627.39
0.0050005,6.26,0,2761.24
0.00510051,6.32,0,2889.76
0.00520052,6.39,0,3021.79
0.00530053,6.46,0,3142.84
0.00540054,6.52,0,3272.96
0.00550055,6.62,0,3413.56
0.00560056,6.68,0,3553.76
0.00570057,6.78,0,3683.16
0.00580058,6.86,0,3824.04
0.00590059,6.94,0,3971.64
0.0060006,7.02,0,4121.96
0.00610061,7.11,0,4293.79
0.00620062,7.21,0,4450.59
0.00630063,7.28,0,4636.16
0.00640064,7.41,0,4814.19
0.00650065,7.46,0,5000.84
0.00660066,7.51,0,5188.99
0.00670067,7.57,0,5386.51
0.00680068,7.67,0,5556.11
0.00690069,7.74,0,5759.24
0.0070007,7.81,0,5973.39
0.00710071,7.89,0,6167.79
0.00720072,7.94,0,6365.64
0.00730073,7.98,0,6585.96
0.00740074,8.02,0,6795.96
0.00750075,8.1,0,6999
0.00760076,8.14,0,7224.04
0.00770077,8.22,0,7459.16
0.00780078,8.28,0,7698.16
0.00790079,8.34,0,7934.44
0.0080008,8.43,0,8178.51
0.00810081,8.49,0,8418.99
0.00820082,8.59,0,8648.19
0.00830083,8.64,0,8893.04
0.00840084,8.7,0,9163
0.00850085,8.76,0,9420.24
0.00860086,8.85,0,9654.75
0.00870087,8.91,0,9938.19
0.00880088,8.96,0,10201.8
