0,1,0,0
0.0010234,2.146,1.68475e-08,70.342
0.00202016,2.482,2.34383e-08,156.838
0.00302009,2.784,3.1455e-08,142.672
0.00402259,3.012,3.63179e-08,159.928
0.00502463,3.162,3.44239e-08,195.878
0.00602616,3.288,3.32315e-08,318.528
0.00702855,3.408,3.5775e-08,398.768
0.00803099,3.54,3.53547e-08,498.2
0.00903298,3.686,3.23947e-08,599.702
0.0100344,3.874,3.16878e-08,799.062
0.0110359,4.008,3.42633e-08,809.968
0.0120386,4.166,3.29806e-08,917.222
0.0130408,4.316,3.37744e-08,1078.07
0.0140427,4.482,3.3029e-08,1242.84
0.0150441,4.632,3.50885e-08,1444.29
0.0160466,4.776,3.51317e-08,1576.91
0.0170491,4.91,3.23668e-08,1832.95
0.01805,5.052,3.18042e-08,2128.65
0.0190519,5.25,3.56024e-08,2629.75
0.0200551,5.4,3.3525e-08,2882
0.021057,5.55,3.21595e-08,3191.75
0.022058,5.692,3.27051e-08,3672.57
0.0230605,5.872,3.61281e-08,4047.81
0.0240629,6.058,3.10242e-08,4453.32
0.0250639,6.216,3.37516e-08,4594.67
0.0260668,6.428,3.57172e-08,5078.41
0.027069,6.578,3.27461e-08,5469.96
0.0280705,6.718,3.2679e-08,6107.24
0.0290722,6.87,3.36765e-08,6636.55
0.0300739,7.034,3.49389e-08,7192.42
0.0310769,7.206,3.3572e-08,7827.78
0.0320781,7.35,3.39025e-08,8309.75
0.0330805,7.574,3.39549e-08,9534.26
0.0340825,7.75,3.29532e-08,10753.8
0.0350846,7.948,3.14761e-08,11474.6
0.0360861,8.122,3.27745e-08,12105.6
0.037088,8.282,3.42006e-08,13015.2
0.0380899,8.44,3.53749e-08,14147.2
0.0390927,8.62,3.53691e-08,14381.8
0.040095,8.818,3.26349e-08,15228.4
0.0410961,9,3.40194e-08,15868
0.042099,9.206,3.46266e-08,17171.8
0.0431013,9.398,3.01434e-08,18835.8
0.0441021,9.588,3.10002e-08,19837.1
0.0451046,9.804,3.34648e-08,20794.8
0.0461064,9.996,3.23912e-08,22222
0.0471085,10.196,3.28481e-08,23536.8
0.0481103,10.412,3.11577e-08,25027.1
0.0491119,10.626,3.27839e-08,26463.1
0.0501144,10.794,3.51972e-08,27525.8
0.0511166,11.032,3.44237e-08,29343.5
0.0521187,11.254,3.31394e-08,30698.7
0.0531203,11.516,3.17638e-08,33016.9
0.0541224,11.684,3.31134e-08,34534.1
0.055124,11.87,3.42385e-08,36680.6
0.0561266,12.088,3.35098e-08,38178.1
0.0571281,12.336,3.41727e-08,40931.6
0.0581307,12.538,3.48756e-08,42136.3
0.0591326,12.802,3.21743e-08,44307.4
0.0601338,13.062,3.12179e-08,45373.1
0.0611358,13.346,3.46603e-08,47335.1
0.0621392,13.54,3.43874e-08,49286.2
0.0631406,13.768,3.23995e-08,52275.1
0.0641423,14.072,3.35243e-08,56971.4
