0,1,0,0
0.0017968,2,3.07863e-07,0
0.0026952,2,6.92693e-07,0
0.0035936,2.01,1.23145e-06,4.95
0.004492,2.024,1.92415e-06,11.712
0.0053904,2.04,2.77077e-06,19.2
0.00629051,2.05,4.0256e-06,23.75
0.00723243,2.078,1.32866e-05,35.958
0.0082901,2.13,4.447e-05,62.55
0.00951478,2.156,6.21892e-05,71.832
0.0106378,2.2,3.54407e-05,88
0.0116422,2.232,1.72049e-05,97.088
0.0125645,2.254,1.56654e-05,104.742
0.0134914,2.282,1.60652e-05,119.238
0.0144196,2.326,1.7771e-05,131.862
0.0153761,2.344,2.22512e-05,136.832
0.0163757,2.384,3.21775e-05,152.272
0.0174511,2.442,4.38169e-05,165.318
0.0185005,2.486,4.41839e-05,178.902
0.0195272,2.542,3.95649e-05,188.118
0.0205462,2.574,3.26391e-05,188.262
0.0215314,2.608,2.82577e-05,191.168
0.0225122,2.662,2.62132e-05,195.878
0.0234678,2.712,2.73135e-05,204.528
0.0244482,2.754,3.06378e-05,210.742
0.0254701,2.8,3.62537e-05,214
0.0264936,2.828,3.73605e-05,207.208
0.0275158,2.846,3.67089e-05,207.142
0.0285348,2.872,3.48022e-05,203.808
0.0295228,2.91,3.26648e-05,218.95
0.0305077,2.94,3.14515e-05,216.2
0.0315248,2.984,3.1523e-05,221.872
0.0324982,3.012,3.29604e-05,233.928
0.0335166,3.042,3.4842e-05,240.118
0.0345257,3.094,3.44054e-05,242.582
0.0355086,3.116,3.37498e-05,235.272
0.0365217,3.144,3.36435e-05,239.632
0.0375495,3.166,3.31187e-05,243.222
0.0385109,3.19,3.29931e-05,244.95
0.0395346,3.208,3.27296e-05,242.368
0.0405155,3.238,3.38774e-05,262.678
0.0415306,3.262,3.55493e-05,280.678
0.0425545,3.296,3.51424e-05,308.192
0.0435409,3.306,3.37425e-05,310.182
0.0445432,3.344,3.21039e-05,338.832
0.0455348,3.37,3.22274e-05,360.55
0.0465354,3.406,3.27096e-05,368.582
0.0475341,3.438,3.22848e-05,391.078
0.0485402,3.478,3.33455e-05,396.758
0.0495305,3.504,3.51044e-05,410.992
0.0505469,3.526,3.63264e-05,412.662
0.0515835,3.57,3.5363e-05,450.55
0.0525698,3.596,3.29592e-05,486.392
0.0535668,3.632,3.21295e-05,498.288
0.0545673,3.648,3.18287e-05,514.048
0.0555611,3.684,3.22157e-05,544.072
0.0565599,3.71,3.30122e-05,566.95
0.057537,3.726,3.44258e-05,579.462
0.0585605,3.748,3.54992e-05,592.248
0.0595811,3.776,3.41192e-05,594.912
0.0605655,3.804,3.34478e-05,596.792
0.061577,3.834,3.29836e-05,607.222
0.0625905,3.876,3.20575e-05,636.312
0.0635678,3.898,3.25472e-05,639.798
0.0645574,3.94,3.45688e-05,642.2
0.0655834,3.972,3.54724e-05,651.608
0.0666073,4,3.45301e-05,670
0.0675737,4.024,3.41885e-05,669.712
0.068603,4.054,3.23564e-05,685.542
0.0695912,4.082,3.13395e-05,685.638
0.0705666,4.102,3.18326e-05,687.798
0.071583,4.148,3.28697e-05,711.048
0.0725821,4.166,3.40866e-05,721.222
0.0735721,4.2,3.51712e-05,786
0.0746123,4.222,3.57611e-05,856.358
0.0756004,4.254,3.52581e-05,866.742
0.076603,4.298,3.45439e-05,882.598
0.0776232,4.328,3.23911e-05,882.208
0.0786198,4.364,3.07592e-05,879.752
0.0795991,4.386,3.02043e-05,876.502
0.0805871,4.416,3.21515e-05,899.472
0.081595,4.448,3.39746e-05,927.648
0.0826029,4.472,3.58257e-05,954.608
0.0835965,4.496,3.67433e-05,976.992
0.0846542,4.526,3.54595e-05,1002.66
0.0856441,4.558,3.31799e-05,1011.32
0.0866271,4.586,3.20296e-05,1037.3
0.0876276,4.616,3.10203e-05,1046.27
0.088621,4.654,3.0562e-05,1071.14
0.0896001,4.69,3.15858e-05,1074.95
0.0906186,4.702,3.45608e-05,1072.6
0.0916282,4.742,3.65926e-05,1103.72
0.0926256,4.762,3.76594e-05,1124.68
0.0936621,4.792,3.48891e-05,1126.37
0.0946464,4.832,3.24219e-05,1147.89
0.0956324,4.868,3.13219e-05,1175.29
0.096642,4.898,3.13636e-05,1193.8
0.0976393,4.92,3.22031e-05,1196.8
0.098624,4.944,3.30417e-05,1198.43
0.0996459,4.968,3.42761e-05,1215.49
0.100654,5.006,3.58272e-05,1350.98
0.101672,5.046,3.66871e-05,1369.94
0.102689,5.076,3.44776e-05,1367.11
0.103679,5.106,3.21862e-05,1371.38
0.104663,5.142,3.08712e-05,1372.92
0.105635,5.192,3.12009e-05,1525.57
0.10665,5.224,3.29455e-05,1548.91
0.107664,5.238,3.46331e-05,1588.68
0.108659,5.26,3.49563e-05,1612.2
0.109657,5.302,3.56198e-05,1613.4
0.110701,5.35,3.36694e-05,1653.75
0.111716,5.382,3.24004e-05,1682.04
0.112683,5.402,3.29823e-05,1758.2
0.113678,5.432,3.3547e-05,1776.69
0.114672,5.472,3.37403e-05,1826.61
0.115672,5.502,3.4001e-05,1909
0.116687,5.532,3.39045e-05,1942.49
0.117693,5.572,3.29485e-05,1956.41
0.118697,5.614,3.26035e-05,2006.5
0.119662,5.65,3.26924e-05,2101.75
0.120672,5.678,3.41328e-05,2161.16
0.121706,5.712,3.46428e-05,2236.53
0.122694,5.744,3.45181e-05,2237.23
0.123713,5.768,3.38997e-05,2235.09
0.124733,5.802,3.23357e-05,2263.4
0.125723,5.824,3.21232e-05,2274.51
0.126731,5.838,3.29222e-05,2273.88
0.12769,5.87,3.31103e-05,2268.55
0.128705,5.916,3.35239e-05,2352.47
0.129697,5.954,3.38127e-05,2367.94
0.130705,5.986,3.39467e-05,2480.9
0.131707,6.032,3.42347e-05,2515.49
0.132728,6.072,3.37123e-05,2587.41
0.133685,6.102,3.41097e-05,2669.8
0.134724,6.14,3.47377e-05,2686.2
0.135726,6.176,3.2969e-05,2756.51
0.136717,6.214,3.24001e-05,2824.1
0.137718,6.252,3.26591e-05,2870.25
0.138728,6.28,3.31412e-05,2888.8
0.139723,6.3,3.34467e-05,2897
0.140717,6.324,3.42306e-05,2955.51
0.1417,6.378,3.41017e-05,3035.56
0.14273,6.442,3.39344e-05,3073.32
0.143769,6.476,3.29774e-05,3114.71
0.144756,6.522,3.30076e-05,3132.76
0.145723,6.554,3.31484e-05,3163.54
0.146726,6.582,3.37369e-05,3145.64
0.147744,6.61,3.37655e-05,3150.95
0.148759,6.638,3.32722e-05,3195.48
0.149752,6.664,3.2192e-05,3187.55
0.150731,6.706,3.24827e-05,3291.78
0.151752,6.74,3.44922e-05,3312.2
