0,1,0,0
0.010101,2,0,0
0.020202,2.16,0,13.44
0.030303,2.4,0,38
0.040404,2.61,0,63.79
0.0505051,2.86,0,98.04
0.0606061,3.1,0,151
0.0707071,3.37,0,203.31
0.0808081,3.6,0,238
0.0909091,3.9,0,277
0.10101,4.19,0,307.39
0.111111,4.41,0,350.19
0.121212,4.63,0,365.31
0.131313,4.92,0,427.36
0.141414,5.22,0,467.16
0.151515,5.56,0,630.64
0.161616,5.82,0,724.76
0.171717,6.04,0,807.84
0.181818,6.39,0,911.79
0.191919,6.79,0,1114.59
0.20202,7.2,0,1416
0.212121,7.6,0,1702
0.222222,8.01,0,2074.99
0.232323,8.34,0,2404.44
0.242424,8.69,0,2725.39
0.252525,9.1,0,3171
0.262626,9.49,0,3742.99
0.272727,10,0,4404
0.282828,10.24,0,4718.24
0.292929,10.47,0,5234.91
0.30303,10.86,0,5510.04
0.313131,11.08,0,5835.36
0.323232,11.38,0,6185.56
0.333333,11.73,0,6537.71
0.343434,12,0,6888
0.353535,12.36,0,7381.04
0.363636,12.69,0,7825.39
0.373737,13.18,0,8208.76
0.383838,13.6,0,9270
0.393939,14.1,0,9893
0.40404,14.52,0,10617
0.414141,14.89,0,11305.8
0.424242,15.28,0,11884.2
0.434343,15.73,0,12853.7
0.444444,16.31,0,14095.4
0.454545,16.75,0,14756.7
0.464646,17.12,0,15352.6
0.474747,17.48,0,16211
0.484848,18.19,0,18205.4
0.494949,18.74,0,18879.2
0.505051,19.45,0,20222.8
0.515152,19.88,0,20894.6
0.525253,20.32,0,21809.8
0.535354,20.82,0,23036.8
0.545455,21.37,0,23951.3
0.555556,21.89,0,25961.8
0.565657,22.29,0,27250.6
0.575758,22.93,0,28802.5
0.585859,23.3,0,29879
0.59596,23.91,0,31400.2
0.606061,24.3,0,32499
0.616162,24.95,0,33966.8
0.626263,25.41,0,35014.2
0.636364,25.91,0,36286.2
0.646465,26.52,0,37677
0.656566,27.57,0,40228.5
0.666667,27.96,0,42195.8
0.676768,28.73,0,45229.7
0.686869,29.64,0,47471
0.69697,31.13,0,51145.3
0.707071,32.09,0,53716.2
0.717172,33.27,0,58227.7
0.727273,34.3,0,61159
0.737374,35.48,0,65817
0.747475,36.51,0,67063
0.757576,37.67,0,70186.1
0.767677,38.53,0,71998.9
0.777778,39.1,0,74077
0.787879,40.71,0,78308.6
0.79798,41.99,0,80447
0.808081,43.02,0,81652
0.818182,44.4,0,83312
0.828283,46.19,0,80379.4
0.838384,47.8,0,82164
0.848485,49.55,0,83400.8
0.858586,51.49,0,82221
0.868687,52.6,0,82618
0.878788,54.7,0,82023
0.888889,56.39,0,82137.8
0.89899,58.65,0,80892.8
0.909091,61,0,77708
0.919192,63.7,0,74073
0.929293,67.07,0,70366.5
0.939394,71.1,0,65953
0.949495,74.3,0,61293
0.959596,77.29,0,57464.6
0.969697,81.13,0,46799.3
0.979798,85.74,0,35569.2
0.989899,90.51,0,19581
1,100,0,0
0.233939,7.71,3.11554,1100.59
5.53349,-1,-1,-1
